,date,open,high,low,close,volume,trades
1606,2018-03-12,9533.7,9899.9,8755.0,9102.8,13106.4141937294,47464
1607,2018-03-13,9109.9,9477.0,8812.5,9141.3,11066.1592684603,42081
1608,2018-03-14,9141.2,9370.9,7900.0,8174.2,16372.0781592504,51094
1609,2018-03-15,8175.9,8425.0,7621.4,8248.6,17259.2308480907,50801
1610,2018-03-16,8244.9,8615.0,7859.4,8251.0,11977.7705075704,38759
1611,2018-03-17,8260.0,8340.0,7700.0,7843.4,11663.4802686706,40068
1612,2018-03-18,7839.1,8249.1,7305.0,8183.2,18593.9473848412,54358
1613,2018-03-19,8183.2,8780.0,8064.0,8610.2,15090.7448451508,46717
1614,2018-03-20,8600.0,9037.0,8305.2,8912.0,12610.9221519907,36773
1615,2018-03-21,8911.9,9189.8,8750.0,8880.0,10571.3046421804,32589
1616,2018-03-22,8879.0,9116.2,8487.0,8711.5,9985.4456407204,29126
1617,2018-03-23,8710.0,8934.9,8265.0,8916.8,9577.1655393706,27797
1618,2018-03-24,8917.4,9030.0,8480.0,8530.0,6878.0315660605,21682
1619,2018-03-25,8532.7,8678.0,8368.8,8444.4,6076.1957652501,16550
1620,2018-03-26,8453.5,8499.7,7850.0,8137.8,10150.4715029804,29621
1621,2018-03-27,8137.8,8230.0,7708.6,7786.7,10179.2767289104,27005
1622,2018-03-28,7786.7,8114.5,7728.3,7943.3,6642.3713826602,19158
1623,2018-03-29,7935.0,7975.0,6900.0,7080.1,20895.7091060505,50546
1624,2018-03-30,7084.8,7244.0,6550.0,6804.0,20857.6832803608,55667
1625,2018-03-31,6804.0,7199.7,6773.9,6911.1,9318.5783671005,27019
1626,2018-04-01,6913.8,7037.0,6449.4,6810.0,13276.0728828407,31353
1627,2018-04-02,6818.8,7134.9,6761.0,7054.7,8333.8172445701,20722
1628,2018-04-03,7054.6,7529.7,7013.1,7414.8,9473.7563158705,27281
1629,2018-04-04,7410.1,7432.7,6699.0,6790.4,11284.4522643705,30472
1630,2018-04-05,6790.4,6935.8,6551.8,6763.5,11046.9911463603,26396
1631,2018-04-06,6763.6,6848.0,6505.0,6616.2,7304.3573463502,16738
1632,2018-04-07,6613.9,7077.7,6602.2,6893.1,6684.7209198501,19825
1633,2018-04-08,6885.0,7113.6,6878.6,7014.5,4464.73727071,10695
1634,2018-04-09,7022.9,7186.1,6608.3,6773.4,9945.5167700302,23512
1635,2018-04-10,6774.2,6888.0,6646.8,6830.0,4965.8893473601,12856
1636,2018-04-11,6829.9,6969.0,6798.0,6941.0,4106.75996618,12316
1637,2018-04-12,6940.9,8500.0,6759.0,7919.9,15139.2373109203,37957
1638,2018-04-13,7919.9,8240.4,7741.0,7882.5,10669.7101503204,27941
1639,2018-04-14,7882.4,8215.3,7816.2,8004.9,5013.1647998401,14050
1640,2018-04-15,8005.0,8422.0,7996.6,8363.3,4067.77521854,13722
1641,2018-04-16,8374.0,8429.8,7902.0,8057.1,5906.3268340701,16451
1642,2018-04-17,8057.2,8181.4,7800.3,7893.1,5197.5799638301,14421
1643,2018-04-18,7893.0,8308.0,7865.0,8170.0,5577.1103782301,15732
1644,2018-04-19,8170.6,8308.0,8099.7,8275.7,3584.32537652,12877
1645,2018-04-20,8267.5,8943.8,8226.0,8875.0,7749.0224854702,25222
1646,2018-04-21,8875.1,9075.0,8629.3,8944.6,5032.7049465401,18944
1647,2018-04-22,8939.7,9072.0,8760.5,8811.8,4049.59962766,14047
1648,2018-04-23,8796.3,9032.1,8784.9,8954.1,4291.092669,11202
1649,2018-04-24,8959.0,9749.0,8947.0,9661.7,8904.0284828803,27340
1650,2018-04-25,9661.7,9750.0,8767.0,8855.7,14048.6324902107,40233
1651,2018-04-26,8857.0,9300.0,8555.0,9291.4,7802.7531497402,22225
1652,2018-04-27,9281.7,9381.9,8891.8,8917.8,6206.9003430402,18237
1653,2018-04-28,8917.8,9437.2,8865.0,9339.2,4802.2085014601,16527
1654,2018-04-29,9328.1,9538.0,9165.0,9411.2,3800.97343832,14460
1655,2018-04-30,9407.4,9453.9,9110.7,9243.2,4135.39593872,15386
1656,2018-05-01,9246.5,9246.5,8830.0,9081.3,5955.9221071501,19075
1657,2018-05-02,9074.3,9262.0,8979.0,9217.1,3876.81990949,13046
1658,2018-05-03,9233.3,9799.9,9170.1,9735.9,5992.5072810702,21278
1659,2018-05-04,9731.1,9779.9,9511.0,9688.9,4244.28722653,15143
1660,2018-05-05,9687.9,9962.0,9465.0,9795.0,3999.8792674201,16456
1661,2018-05-06,9794.9,9899.0,9364.0,9604.9,3174.13105579,15252
1662,2018-05-07,9605.0,9626.8,9200.0,9360.6,3988.39384967,14944
1663,2018-05-08,9359.6,9458.6,9050.0,9172.7,3183.67436477,12439
1664,2018-05-09,9178.3,9464.1,8960.0,9305.4,4520.0865600101,13333
1665,2018-05-10,9302.0,9395.9,8990.5,9011.0,3113.99145437,10335
1666,2018-05-11,9009.8,9009.8,8325.0,8407.8,6857.0832913101,25941
1667,2018-05-12,8411.0,8649.9,8223.2,8479.0,5044.4390387601,16648
1668,2018-05-13,8478.8,8749.6,8317.9,8698.2,3361.11079837,11396
1669,2018-05-14,8698.2,8886.3,8286.3,8660.8,6017.8891347301,19883
1670,2018-05-15,8661.6,8862.0,8421.0,8462.8,3875.26010515,13826
1671,2018-05-16,8473.1,8494.0,8077.3,8344.9,6332.9337675701,16012
1672,2018-05-17,8345.8,8500.0,7978.8,8064.0,4246.83894109,11390
1673,2018-05-18,8064.0,8280.0,7932.5,8231.9,4061.44740601,13200
1674,2018-05-19,8231.9,8394.0,8160.2,8233.8,2247.53984882,8023
1675,2018-05-20,8229.9,8596.7,8147.9,8518.9,2637.54131634,10039
1676,2018-05-21,8524.9,8596.5,8292.4,8390.8,2902.60798901,8586
1677,2018-05-22,8390.8,8408.0,7938.4,7989.1,4213.60304265,12225
1678,2018-05-23,7989.2,8038.2,7440.6,7500.3,7842.8694497802,22540
1679,2018-05-24,7503.0,7725.0,7255.0,7572.0,6483.4918728301,15738
1680,2018-05-25,7575.7,7650.0,7286.7,7466.0,4734.8912859201,12586
1681,2018-05-26,7466.3,7634.9,7215.0,7330.0,2485.17812158,7880
1682,2018-05-27,7325.0,7388.0,7212.1,7325.9,2167.32972428,6958
1683,2018-05-28,7325.9,7447.9,7070.5,7102.6,4174.0082578901,12558
1684,2018-05-29,7102.8,7530.3,7051.0,7462.6,4828.09385383,12925
1685,2018-05-30,7462.8,7568.3,7260.0,7374.9,3760.92107508,9983
1686,2018-05-31,7372.5,7599.3,7330.2,7485.6,3358.27326708,8544
1687,2018-06-01,7490.9,7599.1,7350.0,7504.2,3044.97604975,8591
1688,2018-06-02,7504.0,7693.6,7434.3,7636.1,2475.22107012,8408
1689,2018-06-03,7630.2,7780.0,7589.4,7716.8,1953.83924849,7080
1690,2018-06-04,7716.0,7759.1,7442.0,7495.5,3146.34685613,9603
1691,2018-06-05,7495.4,7677.1,7350.0,7622.0,3451.89189003,10377
1692,2018-06-06,7622.0,7695.0,7482.6,7659.8,2983.11635821,7638
1693,2018-06-07,7650.4,7750.0,7630.0,7679.4,1975.44040586,6010
1694,2018-06-08,7679.7,7700.0,7530.9,7611.9,2073.02191196,7919
1695,2018-06-09,7611.9,7679.6,7455.1,7495.1,1276.5830428,4872
1696,2018-06-10,7496.8,7496.8,6621.7,6767.9,7667.3641483102,22854
1697,2018-06-11,6768.2,6899.7,6629.0,6877.0,3811.61326949,11560
1698,2018-06-12,6877.0,6885.6,6450.0,6547.2,4724.8478894301,13689
1699,2018-06-13,6543.5,6634.3,6122.1,6294.2,7130.2093346502,17237
1700,2018-06-14,6295.7,6734.8,6264.4,6640.7,7046.8965674203,16149
1701,2018-06-15,6636.3,6678.1,6355.1,6387.6,3927.75658813,10132
1702,2018-06-16,6388.0,6550.0,6324.2,6481.4,2365.44937691,6884
1703,2018-06-17,6480.8,6574.6,6425.0,6440.8,1638.06699232,4166
1704,2018-06-18,6444.5,6800.0,6359.1,6706.6,3636.49387722,8883
1705,2018-06-19,6710.4,6854.3,6658.6,6740.2,2759.38739867,6808
1706,2018-06-20,6740.2,6814.0,6515.0,6755.4,3586.91666425,9141
1707,2018-06-21,6756.7,6787.6,6679.0,6716.1,2105.95290865,5808
1708,2018-06-22,6716.1,6725.3,5950.0,6055.5,8628.4765420002,22815
1709,2018-06-23,6054.0,6292.4,6034.7,6154.1,3564.58549936,10161
1710,2018-06-24,6154.1,6275.0,5650.0,6150.1,9238.7192438301,19967
1711,2018-06-25,6150.0,6341.4,6066.0,6245.5,4188.4320218101,10493
1712,2018-06-26,6246.0,6278.8,6033.3,6081.3,3434.15813453,8355
1713,2018-06-27,6072.4,6239.9,6000.0,6134.2,3990.63263912,8780
1714,2018-06-28,6132.5,6161.1,5820.0,5858.6,3611.89930119,8652
1715,2018-06-29,5853.4,6309.0,5787.7,6196.9,5131.7805191801,12368
1716,2018-06-30,6198.6,6525.0,6190.5,6387.9,3454.25901766,9501
1717,2018-07-01,6387.0,6433.3,6254.3,6345.8,1940.38940675,5520
1718,2018-07-02,6343.6,6678.7,6275.0,6617.7,3636.66673077,9390
1719,2018-07-03,6618.7,6670.0,6467.6,6495.5,2754.87114693,8398
1720,2018-07-04,6497.0,6790.0,6399.8,6584.2,3811.89849172,9535
1721,2018-07-05,6587.0,6715.2,6450.0,6526.2,3316.81460343,8322
1722,2018-07-06,6529.8,6639.2,6450.0,6595.4,2358.1162402899,8874
1723,2018-07-07,6599.9,6838.5,6503.2,6755.1,2229.00030908,6449
1724,2018-07-08,6754.1,6777.1,6680.5,6704.7,1770.8034624,5388
1725,2018-07-09,6704.8,6800.0,6610.0,6662.5,2209.58233668,6197
1726,2018-07-10,6662.5,6684.2,6276.7,6304.6,4426.63621401,11105
1727,2018-07-11,6304.6,6400.6,6279.0,6377.9,2466.36454935,6251
1728,2018-07-12,6378.0,6378.0,6073.3,6242.5,4293.13103759,10405
1729,2018-07-13,6248.2,6356.0,6126.1,6214.9,2993.3954711899,10073
1730,2018-07-14,6215.2,6329.5,6187.0,6250.4,1472.07447423,4721
1731,2018-07-15,6252.8,6386.9,6234.5,6335.4,2272.5262393399,6513
1732,2018-07-16,6345.2,6750.0,6328.0,6727.0,5254.16635675,12295
1733,2018-07-17,6727.0,7475.0,6667.1,7316.9,7189.7355088301,20989
1734,2018-07-18,7316.2,7599.0,7234.6,7367.4,6059.9800540901,19477
1735,2018-07-19,7379.9,7548.8,7280.8,7472.3,4114.20809718,12040
1736,2018-07-20,7472.3,7670.5,7238.8,7320.0,5351.30873039,16607
1737,2018-07-21,7320.0,7447.9,7200.3,7396.7,2408.68298029,9708
1738,2018-07-22,7397.7,7581.9,7320.0,7401.1,2554.43826634,9762
1739,2018-07-23,7401.1,7844.9,7375.8,7720.0,5418.9988199701,15603
1740,2018-07-24,7719.9,8491.1,7695.0,8401.8,8311.6288283403,25559
1741,2018-07-25,8395.4,8496.6,8062.1,8166.0,5750.8014398901,18141
1742,2018-07-26,8164.7,8315.0,7840.0,7925.0,5606.02425711,16165
1743,2018-07-27,7925.1,8274.8,7800.5,8177.0,5530.0023793302,16502
1744,2018-07-28,8177.1,8250.0,8072.0,8230.8,1768.0996495,6523
1745,2018-07-29,8225.3,8290.2,8125.0,8213.5,1714.1729232,5946
1746,2018-07-30,8213.1,8274.9,7850.1,8170.0,4501.0361691101,14602
1747,2018-07-31,8169.9,8170.0,7634.8,7726.0,5451.5136641702,19689
1748,2018-08-01,7726.0,7757.7,7423.0,7604.1,4418.8205517401,17537
1749,2018-08-02,7605.3,7700.0,7455.7,7534.8,3842.0863207097,17637
1750,2018-08-03,7534.7,7534.7,7254.6,7415.0,5255.8086752601,20296
1751,2018-08-04,7410.1,7485.9,6927.0,7024.5,4985.6029002501,14323
1752,2018-08-05,7011.8,7088.4,6880.1,7026.9,3309.71773923,14320
1753,2018-08-06,7026.9,7159.9,6833.0,6935.7,3151.62137107,19123
1754,2018-08-07,6935.7,7149.0,6659.9,6717.8,6505.4671049101,21416
1755,2018-08-08,6714.9,6715.0,6120.0,6275.9,9467.8317805103,27711
1756,2018-08-09,6276.6,6630.5,6179.1,6536.0,5940.66974731,16397
1757,2018-08-10,6533.4,6579.1,6010.0,6141.5,7526.6866580805,22713
1758,2018-08-11,6141.1,6491.1,5969.6,6231.8,7124.7359910404,19987
1759,2018-08-12,6233.2,6478.0,6158.5,6312.2,4542.2278839398,16692
1760,2018-08-13,6310.0,6544.7,6142.5,6250.0,5762.2494954601,13783
1761,2018-08-14,6250.0,6789.8,5890.0,6196.8,10247.1496659403,26798
1762,2018-08-15,6193.1,6649.0,6186.0,6269.5,8069.7474729602,19856
1763,2018-08-16,6269.5,6491.8,6213.0,6316.0,4760.15867825,11956
1764,2018-08-17,6311.6,6596.7,6289.1,6589.2,3810.80736806,13490
1765,2018-08-18,6589.7,6615.8,6301.6,6400.0,3128.52170748,12136
1766,2018-08-19,6400.0,6546.9,6317.2,6475.1,1721.69385641,6675
1767,2018-08-20,6477.9,6520.0,6224.0,6257.2,3787.10400671,10050
1768,2018-08-21,6257.1,6500.0,6241.4,6475.5,3181.62205004,9364
1769,2018-08-22,6474.5,6916.5,6210.0,6359.8,8206.7350897002,19245
1770,2018-08-23,6354.9,6578.2,6329.2,6527.2,3430.61656549,7446
1771,2018-08-24,6527.6,6748.0,6451.1,6693.3,3112.78621782,7818
1772,2018-08-25,6693.1,6795.0,6660.6,6732.3,2077.02568274,5457
1773,2018-08-26,6730.8,6775.0,6560.4,6710.0,2027.09113858,5592
1774,2018-08-27,6710.0,6949.8,6648.1,6909.0,3181.26180222,8172
1775,2018-08-28,6906.2,7133.7,6860.0,7076.7,5196.6240479301,13162
1776,2018-08-29,7076.7,7120.0,6886.6,7022.7,2919.72814403,10284
1777,2018-08-30,7025.4,7060.0,6776.9,6983.1,4730.6290473,11761
1778,2018-08-31,6983.1,7085.9,6888.0,7015.8,3498.94458595,8861
1779,2018-09-01,7014.8,7254.0,7014.7,7191.3,2912.71802862,8090
1780,2018-09-02,7191.2,7331.1,7127.5,7294.7,3383.46479112,9251
1781,2018-09-03,7294.5,7329.9,7183.5,7256.1,2218.42701096,6067
1782,2018-09-04,7256.0,7405.9,7219.2,7359.3,2791.50635582,7469
1783,2018-09-05,7358.8,7389.4,6638.8,6686.6,7620.2466859702,17497
1784,2018-09-06,6684.4,6702.3,6250.0,6494.8,9592.9891642903,18397
1785,2018-09-07,6494.8,6524.8,6318.8,6397.6,3234.96751056,7687
1786,2018-09-08,6400.0,6457.7,6073.9,6183.2,3870.7762251701,10984
1787,2018-09-09,6183.2,6459.4,6137.6,6230.9,3636.5703698201,8251
1788,2018-09-10,6232.8,6371.3,6231.0,6304.5,3377.333021,7029
1789,2018-09-11,6301.2,6410.9,6162.4,6282.3,3534.8259152,7998
1790,2018-09-12,6281.0,6366.4,6195.0,6319.5,2970.71313212,7294
1791,2018-09-13,6325.1,6595.9,6325.1,6487.1,5151.3038084201,10275
1792,2018-09-14,6490.5,6599.8,6388.0,6482.9,4004.80392224,9221
1793,2018-09-15,6482.3,6568.4,6465.2,6520.0,1289.21839839,3752
1794,2018-09-16,6520.0,6520.1,6342.8,6497.9,1667.09379708,4089
1795,2018-09-17,6501.7,6532.1,6202.2,6250.0,5043.6560901201,9555
1796,2018-09-18,6250.0,6384.9,6225.0,6330.5,3231.40008301,7250
1797,2018-09-19,6330.7,6574.0,6102.6,6392.1,4789.5385138,9655
1798,2018-09-20,6390.6,6547.2,6339.2,6491.2,3697.29483695,8623
1799,2018-09-21,6491.2,6819.5,6480.0,6755.3,5723.7800598301,18426
1800,2018-09-22,6755.0,6836.4,6625.1,6717.0,3104.85160465,8617
1801,2018-09-23,6705.3,6768.0,6660.1,6700.0,1383.16306327,4898
1802,2018-09-24,6700.2,6719.9,6545.0,6579.2,3892.98802754,8789
1803,2018-09-25,6579.2,6580.0,6318.5,6435.0,5070.27744028,12181
1804,2018-09-26,6434.9,6540.7,6372.0,6453.5,3269.59907853,8585
1805,2018-09-27,6452.0,6730.0,6430.9,6683.8,4768.61657017,9618
1806,2018-09-28,6683.7,6796.2,6529.4,6622.3,4522.27287464,13264
1807,2018-09-29,6622.2,6622.2,6450.1,6582.7,2152.33993481,5872
1808,2018-09-30,6582.2,6641.0,6518.0,6604.1,1172.97098727,3887
1809,2018-10-01,6603.8,6633.3,6490.2,6572.6,1863.85010232,5019
1810,2018-10-02,6574.5,6597.0,6436.2,6500.0,3054.40144826,5593
1811,2018-10-03,6497.7,6521.1,6397.6,6463.9,5143.6826609401,8546
1812,2018-10-04,6463.8,6598.9,6461.0,6547.4,2016.90547481,5912
1813,2018-10-05,6557.0,6666.6,6494.1,6580.1,2486.38090196,5602
1814,2018-10-06,6582.7,6599.0,6532.0,6550.0,856.99887958,2537
1815,2018-10-07,6549.9,6584.2,6488.3,6570.5,1022.59591558,2519
1816,2018-10-08,6567.9,6688.3,6545.0,6610.0,2498.50910751,4898
1817,2018-10-09,6607.4,6618.5,6555.6,6585.1,1360.29865716,3524
1818,2018-10-10,6585.6,6589.1,6441.8,6530.5,2485.6867862,5658
1819,2018-10-11,6530.1,6530.1,6091.2,6150.1,7093.7413978001,17162
1820,2018-10-12,6151.9,6238.5,6110.0,6192.2,1674.4137972,6237
1821,2018-10-13,6192.2,6219.1,6171.7,6197.9,922.91471118,3619
1822,2018-10-14,6197.8,6289.9,6150.0,6181.8,1237.4738153,5103
1823,2018-10-15,6181.9,6820.0,6151.0,6438.5,11354.6185329006,28536
1824,2018-10-16,6441.3,6490.0,6391.5,6460.4,3309.32489192,8300
1825,2018-10-17,6460.3,6469.8,6411.9,6442.5,1684.00200096,5376
1826,2018-10-18,6442.3,6487.9,6344.6,6395.4,1779.34136236,5397
1827,2018-10-19,6395.2,6406.8,6352.5,6384.2,1146.64426148,4811
1828,2018-10-20,6383.4,6429.7,6360.1,6412.3,778.6663109,3259
1829,2018-10-21,6412.0,6457.8,6399.2,6410.0,942.92925895,2904
1830,2018-10-22,6411.1,6428.7,6367.8,6409.6,1288.67517963,3962
1831,2018-10-23,6408.7,6418.0,6356.2,6394.4,2065.78586984,4910
1832,2018-10-24,6394.9,6466.0,6392.7,6413.9,1503.78700844,3474
1833,2018-10-25,6414.0,6419.7,6356.0,6393.0,1482.41215709,3719
1834,2018-10-26,6393.1,6450.0,6378.9,6409.3,1463.43499037,4171
1835,2018-10-27,6409.2,6422.3,6385.0,6410.4,646.43202969,2058
1836,2018-10-28,6410.3,6433.6,6388.0,6408.1,773.29146639,2755
1837,2018-10-29,6408.1,6423.0,6201.0,6266.3,3557.30970795,7841
1838,2018-10-30,6266.2,6299.4,6242.0,6275.0,4932.95582553,5049
1839,2018-10-31,6275.1,6377.0,6205.0,6307.5,3034.35554815,5922
1840,2018-11-01,6307.5,6367.7,6290.6,6339.9,1768.98645705,3609
1841,2018-11-02,6341.7,6378.3,6318.2,6346.2,1764.9875909,4258
1842,2018-11-03,6346.2,6347.6,6300.6,6331.4,682.84379875,2375
1843,2018-11-04,6332.3,6471.6,6316.3,6419.9,1748.2959158,4919
1844,2018-11-05,6419.9,6443.3,6370.2,6405.9,1246.86456552,3853
1845,2018-11-06,6406.0,6455.2,6390.2,6451.3,2068.61689691,5800
1846,2018-11-07,6450.3,6552.9,6448.6,6503.3,2678.44185144,6688
1847,2018-11-08,6503.2,6515.7,6380.6,6408.8,2222.69047204,5771
1848,2018-11-09,6408.9,6419.7,6310.0,6335.4,2192.61043191,6936
1849,2018-11-10,6334.7,6375.0,6331.6,6349.0,699.4259707,2874
1850,2018-11-11,6348.9,6364.5,6275.1,6358.2,757.26599104,2933
1851,2018-11-12,6357.4,6385.0,6290.8,6327.3,2245.0162082,5612
1852,2018-11-13,6327.3,6329.1,6250.0,6260.0,2534.8560695,7043
1853,2018-11-14,6258.8,6300.0,5330.0,5600.9,15801.6386569403,40169
1854,2018-11-15,5600.9,5647.8,5206.1,5570.6,10784.0057857204,25015
1855,2018-11-16,5574.5,5610.0,5413.0,5514.4,4398.8957081901,10270
1856,2018-11-17,5516.9,5549.5,5457.2,5499.3,2194.93344824,5787
1857,2018-11-18,5499.4,5698.0,5499.4,5560.9,1993.3557686,5854
1858,2018-11-19,5561.0,5563.5,4700.0,4741.2,16742.7293918406,32324
1859,2018-11-20,4740.8,4891.9,4028.8,4361.4,24334.0743849795,57084
1860,2018-11-21,4361.4,4635.7,4240.9,4548.2,11087.6806309402,23329
1861,2018-11-22,4543.3,4589.9,4070.0,4262.6,6504.17863961,12962
1862,2018-11-23,4269.4,4364.8,4089.4,4286.4,9319.2452171103,17089
1863,2018-11-24,4287.6,4373.2,3685.0,3780.0,10821.6849905304,25415
1864,2018-11-25,3775.0,4126.9,3456.0,3932.9,19692.9488549005,39090
1865,2018-11-26,3932.2,4067.8,3516.1,3727.1,18383.3517104702,32577
1866,2018-11-27,3727.5,3829.0,3561.6,3770.7,11635.1492286302,20881
1867,2018-11-28,3770.9,4397.6,3770.8,4219.8,16238.4412927505,31931
1868,2018-11-29,4219.8,4441.0,4066.0,4241.9,11168.6405380603,22268
1869,2018-11-30,4242.0,4300.0,3856.9,3969.4,14587.3974030506,25007
1870,2018-12-01,3969.4,4286.6,3905.7,4138.4,7217.2452429102,15441
1871,2018-12-02,4138.1,4262.9,4025.1,4101.9,5903.8428530203,14937
1872,2018-12-03,4101.9,4117.0,3732.6,3832.7,10835.5574210304,20220
1873,2018-12-04,3832.3,4059.3,3728.7,3904.7,9296.1192529503,17053
1874,2018-12-05,3904.7,3916.3,3653.0,3694.3,8825.2490392103,16495
1875,2018-12-06,3697.1,3851.1,3412.0,3435.5,18686.4094331903,30024
1876,2018-12-07,3432.6,3600.0,3208.0,3379.3,21254.6374288604,35854
1877,2018-12-08,3379.0,3498.9,3251.3,3396.9,9218.8147255805,18709
1878,2018-12-09,3395.1,3636.0,3359.9,3539.5,8558.5351680204,15922
1879,2018-12-10,3532.6,3596.0,3348.7,3408.0,8249.1492877603,14687
1880,2018-12-11,3410.4,3441.1,3294.5,3348.1,7038.7842457902,13081
1881,2018-12-12,3347.1,3489.4,3323.6,3435.2,7305.3238260203,11807
1882,2018-12-13,3433.1,3438.2,3217.7,3260.0,10912.6534430004,14390
1883,2018-12-14,3260.0,3308.6,3134.0,3194.9,11696.5824927907,18140
1884,2018-12-15,3192.9,3225.0,3120.0,3180.1,5328.4661132603,11208
1885,2018-12-16,3180.1,3265.0,3159.0,3189.7,4497.9794330203,10566
1886,2018-12-17,3193.2,3587.9,3184.0,3502.0,18346.0392754903,24483
1887,2018-12-18,3502.0,3690.9,3433.9,3669.1,11681.2271377005,17200
1888,2018-12-19,3668.6,3920.0,3645.6,3683.6,23738.9113153998,28358
1889,2018-12-20,3682.0,4178.0,3651.0,4074.4,21323.8110465495,33304
1890,2018-12-21,4074.5,4164.0,3769.2,3838.5,16054.6046406604,28220
1891,2018-12-22,3840.1,4022.6,3788.3,3981.3,9707.7360941502,17895
1892,2018-12-23,3979.8,4062.5,3910.0,3940.2,6944.3305823301,13284
1893,2018-12-24,3945.7,4239.9,3941.6,4033.6,14222.8612943005,20786
1894,2018-12-25,4033.7,4040.0,3671.5,3778.5,12403.0847318602,22656
1895,2018-12-26,3779.3,3860.0,3680.2,3808.2,8781.8453744702,14729
1896,2018-12-27,3809.2,3840.0,3565.9,3588.6,8146.6690900702,13563
1897,2018-12-28,3590.0,4028.6,3575.0,3890.5,10981.2671363204,18596
1898,2018-12-29,3890.1,3952.9,3645.0,3725.0,6072.7377294401,11306
1899,2018-12-30,3726.2,3871.6,3681.0,3832.4,5832.2929694302,10050
1900,2018-12-31,3829.9,3837.0,3621.6,3691.9,6297.6647433002,10745
1901,2019-01-01,3690.9,4499.3,3643.7,3820.1,5422.7376918502,11991
1902,2019-01-02,3825.0,3920.0,3767.2,3886.2,5737.2484275902,11422
1903,2019-01-03,3887.8,3895.5,3721.9,3786.5,5533.9887278002,10576
1904,2019-01-04,3785.3,3856.9,3728.8,3823.7,5078.8320228502,9577
1905,2019-01-05,3823.6,3874.7,3772.1,3796.6,3545.0820947101,8642
1906,2019-01-06,3795.2,4083.9,3760.4,4041.1,7954.1319127502,12311
1907,2019-01-07,4041.0,4078.9,3965.0,4005.3,5303.5432699301,9256
1908,2019-01-08,4003.7,4113.9,3935.0,3992.9,8106.9062950803,12492
1909,2019-01-09,3993.0,4039.8,3966.0,3999.9,5461.8111410901,8492
1910,2019-01-10,4002.2,4035.5,3550.0,3623.5,13261.9488798204,18928
1911,2019-01-11,3623.5,3694.9,3560.5,3635.1,9804.8231047101,13046
1912,2019-01-12,3635.1,3652.4,3562.7,3616.5,2885.95697857,6018
1913,2019-01-13,3616.5,3644.8,3375.0,3512.6,5567.9706551701,9545
1914,2019-01-14,3514.9,3717.0,3506.9,3664.8,6916.5692327102,11079
1915,2019-01-15,3664.7,3685.5,3550.0,3587.0,6451.9905448601,8488
1916,2019-01-16,3586.1,3669.5,3573.4,3606.6,6583.6250358202,8944
1917,2019-01-17,3610.5,3660.0,3540.5,3644.0,6052.4740961801,8162
1918,2019-01-18,3641.2,3644.8,3576.0,3612.2,4152.09128134,6239
1919,2019-01-19,3612.1,3950.0,3606.1,3683.0,4386.79804912,7986
1920,2019-01-20,3683.0,3702.5,3468.7,3530.6,6015.1307108101,9025
1921,2019-01-21,3533.4,3565.0,3487.8,3533.4,3935.5490455201,7712
1922,2019-01-22,3533.4,3607.5,3440.0,3575.8,5851.4332818402,9662
1923,2019-01-23,3575.7,3613.2,3521.7,3556.1,5126.7343005401,7309
1924,2019-01-24,3556.1,3591.7,3531.3,3571.3,3394.85106164,5150
1925,2019-01-25,3571.2,3577.4,3511.6,3560.1,3627.6144313,5402
1926,2019-01-26,3560.1,3673.0,3535.6,3556.2,3156.9315125401,5628
1927,2019-01-27,3555.8,3562.2,3470.8,3533.4,2449.77286239,4469
1928,2019-01-28,3533.5,3537.0,3373.8,3431.0,7958.0355109201,10650
1929,2019-01-29,3431.0,3440.0,3343.3,3395.0,6116.9749962301,7727
1930,2019-01-30,3393.4,3465.1,3371.3,3435.4,4909.9806322703,8763
1931,2019-01-31,3435.1,3478.1,3395.2,3409.6,5209.9167729001,7075
1932,2019-02-01,3409.6,3460.0,3373.1,3437.2,5790.4964513101,6825
1933,2019-02-02,3436.6,3494.1,3414.0,3466.0,2428.52068393,5124
1934,2019-02-03,3467.7,3473.0,3388.6,3415.2,2316.06574848,4192
1935,2019-02-04,3416.9,3437.8,3396.9,3413.9,2827.50625053,4279
1936,2019-02-05,3411.0,3433.8,3397.8,3429.5,2734.49952131,5287
1937,2019-02-06,3429.5,3445.0,3337.0,3367.4,4940.69639715,7560
1938,2019-02-07,3367.2,3382.4,3348.1,3360.3,3197.00311531,4288
1939,2019-02-08,3359.5,3704.9,3341.4,3622.0,10258.36559733,15582
1940,2019-02-09,3622.1,3744.2,3589.6,3625.7,3623.0668471001,7715
1941,2019-02-10,3625.7,3657.1,3578.2,3647.1,2513.28893374,6769
1942,2019-02-11,3647.3,3650.7,3577.7,3591.7,3610.23464842,5961
1943,2019-02-12,3591.7,3620.0,3538.2,3588.9,4498.9981116601,8158
1944,2019-02-13,3588.9,3632.2,3560.0,3574.0,3752.0669749101,6472
1945,2019-02-14,3576.0,3589.3,3532.1,3562.3,3239.84003271,5497
1946,2019-02-15,3560.6,3616.1,3546.8,3567.4,3889.92200996,6331
1947,2019-02-16,3567.8,3613.3,3562.7,3580.1,2089.14235376,4270
1948,2019-02-17,3580.4,3675.0,3552.7,3625.1,3861.9610781701,7068
1949,2019-02-18,3625.7,3926.0,3617.0,3870.7,11387.8162212702,17609
1950,2019-02-19,3870.1,3975.0,3838.2,3888.1,7737.0124144701,12413
