date,close,open_yesterday,high_yesterday,low_yesterday,close_yesterday,volume_yesterday,trades_yesterday,open_1D_change,high_1D_change,low_1D_change,close_1D_change,volume_1D_change,trades_1D_change,open_average_7D,high_average_7D,low_average_7D,close_average_7D,volume_average_7D,trades_average_7D,open_%change_7D,high_%change_7D,low_%change_7D,close_%change_7D,volume_%change_7D,trades_%change_7D,moving_average_9,moving_average_20,moving_average_50
2018-02-08,8231.0,7676.1,8644.1,7125.1,7559.0,15778.7154071904,50934.0,0.1216137233700576,0.08730817610062891,0.2179658119658121,-0.01537058746906339,-0.45211576413940413,-0.4421737416217637,8537.6,9012.714285714286,7344.357142857142,8169.714285714285,16418.54530107024,60185.71428571428,-0.06478736142417332,-0.04658173357502325,-0.06810476186216836,-0.03243576554235139,0.3018219113782391,0.13840399930953956,8585.488888888889,10137.82,12668.306
2018-02-09,8680.1,7552.4,8638.4,7543.0,8231.0,11216.6980297203,35172.0,-0.016114954208517385,-0.0006594093080830588,0.05865180839567152,0.08890064823389343,-0.28912476457945224,-0.3094593002709388,8172.871428571429,8792.357142857143,7204.028571428571,8054.4857142857145,15910.014436540214,56494.57142857143,-0.03248879046705001,-0.023024953315749736,-0.03349143778261247,-0.03637508566648443,0.26159939482398903,0.0838841169711817,8391.177777777779,9969.465,12508.512000000002
2018-02-10,8555.7,8239.7,8749.9,7750.0,8680.1,10628.39103972,33530.0,0.09100418410041855,0.012907482867197562,0.027442662070794155,0.05456202162556201,-0.05244921352446996,-0.04668486295917207,8058.114285714286,8734.485714285714,7224.599999999999,8041.271428571429,14775.144946814442,50374.71428571428,-0.036514941375871045,-0.02104357075786992,-0.010278927538109566,-0.008627871813523393,0.12512381724982022,0.029467083759542736,8233.233333333334,9761.175,12378.514000000001
2018-02-11,8056.1,8680.9,9080.0,8139.4,8555.7,10633.6511615906,38162.0,0.05354563879752883,0.037726145441662196,0.050245161290322526,-0.014331632124053861,0.0004949123391246868,0.13814494482552941,8045.385714285714,8679.671428571428,7241.242857142856,7953.814285714287,15134.450989917315,50460.28571428572,-0.008494234371527172,-0.0048043413840613836,0.009046021679465364,0.003355551829972016,0.08093104723846142,-0.013165841730749448,8179.688888888889,9611.16,12272.145999999999
2018-02-12,8906.3,8554.0,8555.4,7842.0,8056.1,8492.7713023204,31066.0,-0.01461829994585806,-0.057775330396475866,-0.03653831977787059,-0.05839381932512833,-0.20133064614750484,-0.18594413290708034,7956.242857142856,8566.728571428572,7254.214285714285,7943.228571428571,15175.219780970187,49848.71428571428,0.0034678706765139795,-0.004231931904176605,0.008393617501827275,-0.005129075238912516,0.16141235062589962,0.0791603102257865,8100.077777777778,9473.4,12142.05
2018-02-13,8517.7,8063.8,8988.0,8059.9,8906.3,7894.1369923201,28164.0,-0.05730652326397001,0.05056455571919494,0.027786279010456383,0.10553493625948018,-0.07048751093023553,-0.09341402176012359,7944.385714285715,8657.971428571429,7472.771428571429,8237.885714285714,13349.1034347073,44048.0,-0.005266491443133752,-0.010708836803545887,0.008011794652841821,0.002698723054342917,0.1310868390723749,0.06102460881600765,8071.011111111112,9376.22,12044.976
2018-02-14,9489.7,8897.6,8933.7,8385.0,8517.7,6411.5345649001,24930.0,0.10340038195391754,-0.006041388518023938,0.04033548803335041,-0.04363203574997454,-0.18781057750357844,-0.11482743928419259,8237.785714285714,8798.5,7834.914285714286,8357.985714285714,10150.842642537415,34565.42857142857,0.002597667095659054,0.011749607416312828,0.034488377188741315,0.040380455339558634,-0.09602695716416747,-0.08739738467366044,8114.0666666666675,9231.115,11938.03
2018-02-15,10037.0,8520.0,9520.6,8519.4,9489.7,7551.9965376504,30853.0,-0.04243841035784934,0.06569506475480469,0.016028622540250392,0.1141153128191883,0.17787660055577814,0.23758523866827108,8358.342857142858,8923.714285714286,8034.1,8633.800000000001,8975.597089745987,31696.714285714286,0.04021773582908244,0.01771860455801439,0.05512698442693379,0.016752790207245072,-0.17897479492650298,-0.1506226505682488,8408.066666666668,9147.635,11811.534000000001
2018-02-16,10188.5,9475.7,10247.0,9330.1,10037.0,9682.2423848303,37762.0,0.11217136150234741,0.07629771232905491,0.09515928351761871,0.057673056050243865,0.2820771747655846,0.22393284283538062,8633.1,9153.514285714287,8289.4,8891.800000000001,8756.389140475987,32066.714285714286,0.016781716725095732,0.014631017222896645,0.0262788145089964,0.0352507759627096,-0.08897588568433404,-0.05351422481252956,8670.28888888889,9095.445,11703.356000000002
2018-02-17,11100.0,10044.4,10325.1,9689.0,10188.5,6618.3185666702,25677.0,0.060016674229872,0.007621742949155852,0.038466897460906146,0.015094151638936015,-0.3164477500543178,-0.32003071871193267,8890.914285714285,9378.542857142858,8566.4,9107.285714285714,8183.521644326014,30944.85714285714,0.035108333255219275,0.025624891742487783,0.031494168097846,0.030789691365045373,-0.007375608635043067,0.022684652774087505,8962.455555555556,9035.57,11616.15
2018-02-18,10430.0,10188.5,11131.9,10056.7,11100.0,7380.9378499803,32469.0,0.01434630241726742,0.07813967903458563,0.03795025286407272,0.08946361093389599,0.11522855474963745,0.2645168828134128,9106.285714285714,9671.671428571428,8840.300000000001,9470.757142857143,7718.848314095972,30131.571428571428,0.03068154613085548,0.024869786039910396,0.033069058867861996,0.025151424224098804,-0.045089685282164185,-0.01636475519059258,9281.233333333334,9009.075,11550.134000000002
2018-02-19,11165.1,11100.0,11308.8,10205.0,10430.0,9183.5351596314,51256.0,0.08946361093389599,0.015891267438622236,0.014746387980152376,-0.06036036036036041,0.24422334211307728,0.5786134466722104,9470.0,10065.014285714287,9177.871428571429,9809.885714285714,7817.5288651404,33015.857142857145,0.02508164093367528,0.030643147981756602,0.03131264337839774,0.03997931608952021,-0.02869916493780522,0.0016883788076764716,9475.666666666666,8973.075,11506.734000000002
2018-02-20,11242.3,10430.0,11269.5,10371.0,11165.1,5688.9012680903,29464.0,-0.06036036036036041,-0.0034751697792868574,0.01626653601175887,0.07047938638542672,-0.3805325324938773,-0.4251599812704854,9808.028571428571,10390.942857142858,9508.028571428571,10132.57142857143,7502.495190250427,33201.57142857143,0.03995048534506872,0.0411669476724849,0.038639030200972445,0.039698381655915625,0.03495140481370651,0.11091089017614657,9765.599999999999,9032.34,11450.236
2018-02-21,10468.1,11165.1,11790.1,11078.0,11242.3,9323.9434786907,38715.0,0.07047938638542672,0.046195483384356084,0.06817086105486458,0.0069144029162300225,0.6389708731613555,0.313976377952756,10131.957142857142,10799.0,9892.742857142857,10521.800000000001,7918.553606506229,35170.857142857145,0.03951422290272723,0.0334469868869875,0.03699335262972995,0.03469044595962228,-0.0093407411239566,0.06351861024609488,10119.62222222222,9089.375,11404.96
2018-02-22,9840.2,11231.2,11300.0,10236.2,10468.1,14340.4961690801,52092.0,0.0059202335850103704,-0.04156877380174895,-0.07598844556779194,-0.06886491198420241,0.5380290755573993,0.34552499031383177,10519.271428571428,11053.199999999999,10138.0,10661.57142857143,8888.339268139043,38205.0,0.03481122353579997,0.04090939715875608,0.040969834489946254,0.04191136576908007,0.10877089468531967,0.12477629842280183,10293.155555555557,9160.9,11316.681999999999
2018-02-23,10157.7,10477.2,10976.0,9712.0,9840.2,13980.6942578404,43726.0,-0.06713441128285491,-0.028672566371681363,-0.05121041011312799,-0.05998223173259709,-0.025089920669235766,-0.1606004760807802,10662.342857142858,11157.342857142856,10192.557142857142,10633.457142857145,9502.4038214262,39057.0,0.04171960124192279,0.025585991650676987,0.02782453904594021,0.01577133365430997,0.16022124825697984,0.14019626294359622,10440.1,9214.28,11209.771999999999
2018-02-24,9688.0,9842.0,10438.6,9550.9,10157.7,11254.2813410406,36988.0,-0.06062688504562297,-0.04896137026239067,-0.016587726523887958,0.032265604357635036,-0.1950126986913273,-0.15409596121300828,10633.42857142857,11173.557142857142,10172.828571428572,10629.057142857144,10164.684217764827,40672.857142857145,0.01610449084403674,0.010590237550571804,0.006914582812976395,-0.0010365646003815954,0.11634023462343408,0.08526293166985896,10514.322222222221,9263.77,11107.594000000001
2018-02-25,9580.0,10147.9,10578.7,9363.0,9688.0,9604.0185940606,34281.0,0.031081081081081097,0.013421340026440465,-0.019673538619397135,-0.046240782854386375,-0.14663421830073176,-0.0731858981291229,10627.628571428573,11094.528571428571,10073.728571428572,10427.342857142858,10482.26718120487,40931.71428571428,-0.001130303338176827,0.002506935663208016,-0.0009503634705656199,0.0014165000737182648,0.13368809910386129,0.10896789702684816,10475.544444444444,9341.66,10961.554000000002
2018-02-26,10322.1,9688.0,9887.1,9310.1,9580.0,7456.2258147403,29255.0,-0.04531972132165274,-0.065376653085918,-0.005649898536793763,-0.011147811725846446,-0.22363480019171944,-0.14661182579271315,10425.914285714287,10891.42857142857,9945.885714285716,10305.914285714287,10235.508703363286,37788.71428571428,0.0012603793280822697,-0.006738541337955579,-0.009182333682489885,-0.01796984189603636,0.09627913152523712,0.06072464260648591,10407.933333333332,9478.475,10811.394000000002
2018-02-27,10551.0,9580.0,10471.0,9386.7,10322.1,9117.0625545004,30488.0,-0.011147811725846446,0.05905675071557881,0.008227623763439773,0.07746346555323602,0.22274496253543896,0.042146641599726475,10304.485714285716,10777.357142857143,9805.27142857143,10185.485714285713,10725.2460299933,37935.0,-0.017994382422710405,-0.018348244270032756,-0.012096088899196476,-0.010939477805391506,0.029442254053123302,-0.04287896774564602,10321.5,9610.73,10695.268
2018-02-28,10310.0,10326.8,10878.9,10123.7,10551.0,7363.3343805702,25570.0,0.07795407098121077,0.03895520962658772,0.07851534618129907,0.02217572005696522,-0.19235671176397917,-0.16130936762004722,10184.72857142857,10647.185714285715,9668.942857142858,10086.728571428572,10445.159015976085,36057.142857142855,-0.010964018332065553,-0.009415112770766232,-0.013244504934670633,-0.009941752209990178,0.11562475334302562,0.023879121235812817,10334.944444444445,9760.33,10605.836000000001
2018-03-01,10920.0,10569.0,11081.4,10260.1,10310.0,8552.4778057104,29828.0,0.023453538366192905,0.018614014284532354,0.013473334847931007,-0.022841436830632222,0.161495236217714,0.16652326945639429,10090.128571428571,10615.957142857142,9672.357142857143,10064.142857142857,9618.299249780413,32876.57142857143,-0.009896206246953547,-0.01044943759330457,-0.011766721345179991,-0.007761564047028007,-0.0031363302177364683,-0.04401884241744479,10239.933333333334,9864.28,10521.704
2018-03-02,11031.3,10309.0,11079.3,10130.0,10920.0,7852.2740753603,27856.0,-0.024600246002460024,-0.00018950674102558018,-0.012680188302258255,0.05916585838991262,-0.08187144664468826,-0.06611237763175537,10066.1,10630.714285714286,9732.07142857143,10218.4,8742.810652283257,30609.428571428572,-0.007391448421070328,-0.001851896438121527,0.0010135329999232865,-0.0011867818822322654,-0.05692687869483437,-0.06959051682565014,10204.122222222222,9976.275,10441.351999999999
2018-03-03,11428.0,10920.0,11190.0,10778.8,11031.3,5738.5313561902,21811.0,0.059268600252206705,0.009991605967886175,0.06404738400789722,0.010192307692307612,-0.2691886068779522,-0.21700890292935093,10220.1,10738.057142857142,9907.485714285713,10343.2,7954.846368733201,28441.285714285714,-0.0013151390952996303,0.002217112080543585,0.006517850401476106,0.015834373849554835,-0.06503852526275615,-0.05609221704721802,10266.7,10100.055,10389.02
2018-03-04,11512.1,11031.3,11528.9,11031.3,11428.0,4944.4478019701,21942.0,0.010192307692307612,0.03028596961572827,0.023425613240805943,0.035961310090379284,-0.13837748805946937,0.006006143688964238,10346.300000000001,10873.800000000001,10145.814285714285,10591.77142857143,7289.193398434558,26678.571428571428,0.015812787375818895,0.01063896582772599,0.018037151906016846,0.01268104575450806,-0.07563508357513114,-0.0650797801495527,10443.122222222222,10268.65,10347.52
2018-03-05,11433.9,11429.9,11539.0,11062.1,11512.1,4149.2534799401,19641.0,0.03613354727004081,0.0008760592944687673,0.002792055333460386,0.0073591179558978315,-0.16082570872993285,-0.10486737763193876,10595.142857142857,11109.785714285714,10396.1,10867.785714285714,6816.768779177385,25305.14285714286,0.012828676891708397,0.013048198626195677,0.024194173600331572,0.024424201889474584,-0.07445555068352223,-0.05376663131839738,10593.611111111111,10398.939999999999,10289.761999999999
2018-03-06,10731.5,11503.1,11666.4,11400.8,11433.9,4954.2526061599,24087.0,0.006404255505297662,0.011040818095155558,0.030618056246101366,-0.006792852737554478,0.1940105925346891,0.22636321979532603,10869.871428571429,11280.557142857142,10683.828571428572,11026.614285714286,6222.081643700171,24390.714285714286,0.02446485811909319,0.022512871823393787,0.025400167010367878,0.027068048986866624,-0.06548282333183843,-0.04780313872400104,10787.6,10544.75,10244.216
2018-03-07,9903.0,11432.9,11438.0,10550.1,10731.5,10018.3224575302,29986.0,-0.0061027027496936,-0.019577590344922124,-0.07461757069679309,-0.061431357629505245,1.0221662587559335,0.24490389006518032,11027.885714285714,11360.42857142857,10744.742857142857,11052.4,6601.365654694457,25021.571428571428,0.02697229629497092,0.015653452877619038,0.028598800222176677,0.015031432088182266,-0.06958773333194555,-0.021486484696058246,10915.544444444446,10606.84,10186.68
2018-03-08,9279.9,10718.4,10899.0,9388.1,9903.0,14472.6011571707,41477.0,-0.06249507998845438,-0.047123623011015914,-0.11014113610297538,-0.07720262777803666,0.4446132292629965,0.383212165677316,11049.22857142857,11334.371428571429,10620.171428571428,10994.257142857143,7447.097562045929,26685.714285714286,0.014964185761984581,0.007291624310260488,0.006722669239592083,0.003087563847257914,0.10391554817089911,0.036543980687545684,10868.977777777778,10600.140000000001,10154.076000000001
2018-03-09,9244.5,9903.0,10120.7,9000.0,9279.9,11725.8295867606,35912.0,-0.07607478728168382,-0.07141022112120377,-0.041339568176734454,-0.06292032717358376,-0.18979114677316766,-0.13417074523229744,10991.22857142857,11197.42857142857,10458.742857142857,10759.957142857142,8000.462635103114,27836.571428571428,0.002685811711320683,-0.0020994667319606925,-0.010936540896251687,-0.004678320573799862,0.14436097574879664,0.0674995372905345,10727.744444444445,10554.710000000001,10115.974
2018-03-10,8752.0,9290.1,9427.9,8400.0,9244.5,19451.8184584602,57033.0,-0.06189033626173879,-0.06845376307962903,-0.06666666666666665,-0.00381469627905473,0.6588863341850764,0.5881321006905769,10758.385714285714,10945.7,10118.914285714285,10504.699999999999,9959.503649713113,32868.28571428572,-0.0046676941857112875,-0.012273854500557577,-0.015030738021176857,-0.022119204225727915,0.12894387573044244,0.05777691334759992,10609.355555555556,10461.935000000001,10075.144
2018-03-11,9526.2,9224.5,9515.2,8653.0,8752.0,11013.3514404228,73760.0,-0.007061280287617988,0.009259750315552928,0.0301190476190476,-0.0532749202228352,-0.4338137864106606,0.2932863429944068,10500.271428571428,10658.028571428571,9779.157142857144,10122.414285714285,10826.489883777786,40270.857142857145,-0.0219761136877035,-0.023480335793059748,-0.03370417383182884,-0.024120204793065394,0.2615260101680179,0.17279705672187531,10368.466666666667,10378.035,10018.222
2018-03-12,9102.8,8762.3,9745.0,8434.1,9526.2,13887.8296224006,47190.0,-0.05010569678573373,0.02415083235244664,-0.025297584652721583,0.08845978062157234,0.26099940581460723,-0.36022234273318876,10119.185714285715,10401.742857142857,9403.72857142857,9838.714285714286,12217.715046986428,44206.42857142857,-0.024440911970550015,-0.026484081407370512,-0.03274796892065146,-0.036868237694953176,0.21932082468927633,0.2138370851940814,10201.233333333332,10296.09,9951.828000000001
2018-03-13,9141.3,9533.7,9899.9,8755.0,9102.8,13106.4141937294,47464.0,0.08803624619106865,0.01589533093894291,0.038047924496982466,-0.04444584409313279,-0.056266202129294784,0.005806314897224052,9837.842857142856,10149.385714285714,9025.757142857143,9505.699999999999,13382.309559496358,47546.0,-0.03676080397851781,-0.023159113827659387,-0.03676077463296317,-0.025282428742713962,0.2795815553384963,0.1773578044653314,9942.877777777778,10189.115000000002,9902.764000000001
2018-03-14,8174.2,9109.9,9477.0,8812.5,9141.3,11066.1592684603,42081.0,-0.0444528357300944,-0.04271760320811313,0.006567675613934787,0.004229467856044389,-0.15566843036634959,-0.11341227035226698,9505.985714285713,9869.242857142857,8777.528571428573,9278.528571428571,13532.000532486372,49273.857142857145,-0.025099091023407665,-0.02246561199283262,-0.0356993648828373,-0.030661427507796577,0.2438277275293558,0.14584967519417397,9679.455555555556,10122.775,9869.364
2018-03-15,8248.6,9141.2,9370.9,7900.0,8174.2,16372.0781592504,51094.0,0.0034358225666584197,-0.011195526010340906,-0.10354609929078018,-0.10579458063951508,0.47947248562674494,0.21418217247688975,9280.671428571428,9650.942857142858,8564.942857142858,9031.557142857144,13803.35438992633,50647.71428571428,-0.03057768144917921,-0.025771328116145624,-0.024101472552733316,-0.021281309581289487,0.07556562908331535,0.09466165227739579,9317.266666666666,10039.475,9815.85
2018-03-16,8251.0,8175.9,8425.0,7621.4,8248.6,17259.2308480907,50801.0,-0.10559882728744596,-0.10094014448985689,-0.035265822784810164,0.009101808128012534,0.054186932178738045,-0.005734528516068371,9033.942857142856,9408.7,8368.0,8884.228571428572,14593.840284402058,52774.71428571428,-0.021158981084163093,-0.020638742830334907,-0.02315932443670543,-0.025365874275786404,0.08054552284956513,0.07051451039162061,9041.388888888889,9944.02,9752.426000000001
2018-03-17,7843.4,8244.9,8615.0,7859.4,8251.0,11977.7705075704,38759.0,0.00843943786005208,0.022551928783382857,0.031227858398719333,0.0002909584656789477,-0.3060078625174981,-0.23704257790200978,8884.628571428571,9292.57142857143,8290.771428571428,8742.3,13526.119148560656,50164.142857142855,-0.02537670108498626,-0.02485730331157107,-0.022291646523573388,-0.01507699780412979,0.1153995341284088,0.08886254135108192,8857.833333333334,9872.170000000002,9694.26
2018-03-18,8183.2,8260.0,8340.0,7700.0,7843.4,11663.4802686706,40068.0,0.0018314351902388726,-0.03192106790481719,-0.020281446420846283,-0.049400072718458365,-0.02623946073279293,0.03377280115586068,8746.842857142858,9124.685714285713,8154.6285714285705,8612.5,13618.994695453202,45351.0,-0.015329590496158991,-0.011856490188283655,-0.008306714371375392,-0.014490475697739267,-0.022442493971958983,-0.02901955559071618,8698.222222222223,9785.34,9629.511999999999
2018-03-19,8610.2,7839.1,8249.1,7305.0,8183.2,18593.9473848412,54358.0,-0.05095641646489102,-0.010899280575539572,-0.05129870129870129,0.04332304867786929,0.5942023269663861,0.35664370570030957,8614.957142857143,8910.985714285713,7993.328571428571,8420.642857142857,14291.297232944713,46375.0,-0.014059202570750868,-0.017739464219765102,-0.01550678494850309,-0.013936926054256862,0.035782409696307825,-0.06609291871050849,8580.3,9678.395,9565.456
2018-03-20,8912.0,8183.2,8780.0,8064.0,8610.2,15090.7448451508,46717.0,0.04389534512890503,0.06435853608272413,0.10390143737166335,0.05218007625378829,-0.18840553149819073,-0.14056808565436552,8422.028571428571,8751.0,7894.614285714285,8350.271428571428,14574.773040290629,46268.28571428572,-0.014180733953487623,-0.02274662320947742,-0.019221230183643048,-0.02038503061764301,0.0833828270037048,0.03631651677999127,8564.544444444444,9581.355,9505.062
2018-03-21,8880.0,8600.0,9037.0,8305.2,8912.0,12610.9221519907,36773.0,0.05093362009971658,0.02927107061503409,0.029910714285714457,0.03505145060509629,-0.16432738864821217,-0.21285613374146461,8349.185714285715,8688.142857142857,7822.142857142857,8317.514285714284,14795.453452223544,45510.0,-0.02048657696236814,-0.015823308188937242,-0.009813585487260064,-0.006581327710939999,0.06450577995100538,0.015405888129764194,8496.3,9511.455,9460.302000000001
2018-03-22,8711.5,8911.9,9189.8,8750.0,8880.0,10571.3046421804,32589.0,0.036267441860465155,0.01690826601748352,0.05355680778307548,-0.0035906642728904536,-0.16173420827027596,-0.11377913142794982,8316.42857142857,8662.271428571428,7943.571428571428,8418.342857142856,13966.771521213543,42866.42857142857,-0.006859940415252286,-0.0055392119284876406,-0.006478865677005825,-0.002178187318218299,0.0632687859107393,0.0011996219313073883,8471.544444444444,9409.455,9438.306
2018-03-23,8916.8,8879.0,9116.2,8487.0,8711.5,9985.4456407204,29126.0,-0.0036916931294112,-0.008008879409780234,-0.030057142857142893,-0.018975225225225212,-0.05541974442041642,-0.10626284942772102,8416.871428571429,8761.014285714287,8067.228571428573,8484.471428571429,12927.659348732073,39770.0,-0.0021697090875656094,-0.0015243844959412936,0.015964406762116412,0.012422372162728077,-0.02833217036026368,-0.045651992912241125,8423.788888888888,9293.465,9410.504
2018-03-24,8530.0,8710.0,8934.9,8265.0,8916.8,9577.1655393706,27797.0,-0.019033674963396807,-0.01988767249511869,-0.02615765288087668,0.023566549962692918,-0.04088751929957368,-0.04562933461512053,8483.314285714285,8806.714285714286,8125.171428571429,8579.585714285715,12584.715781846387,38204.0,0.012388452935010785,0.011751510515498229,0.01670850389464031,0.008411367397979827,-0.04399026701728575,-0.060013181613905786,8506.3,9167.904999999999,9408.088
2018-03-25,8444.4,8917.4,9030.0,8480.0,8530.0,6878.0315660605,21682.0,0.023811710677382303,0.010643655776785499,0.026013309134906182,-0.0433787905975237,-0.28183014715724375,-0.21998776846422274,8577.228571428572,8905.285714285714,8236.6,8677.671428571428,11901.080252902086,35577.42857142857,0.008463722531660944,0.00568871033285515,0.008510573711840877,0.01173645189755325,-0.006115932271867971,-0.03266843257292161,8537.566666666668,9018.8,9403.235999999999
2018-03-26,8137.8,8532.7,8678.0,8368.8,8444.4,6076.1957652501,16550.0,-0.043140377240002525,-0.03898117386489475,-0.013113207547169936,-0.010035169988276693,-0.11657925572296612,-0.2366940319158749,8676.314285714285,8966.557142857142,8388.57142857143,8714.985714285714,10112.830021531929,30176.285714285714,0.011603761886967148,0.011769385144512676,0.015124110219805515,0.012596635057686776,-0.04262888747536094,-0.06891994251864782,8559.055555555555,8869.324999999999,9388.766000000001
2018-03-27,7786.7,8453.5,8499.7,7850.0,8137.8,10150.4715029804,29621.0,-0.009281938893902386,-0.020546208803871813,-0.06199216136124641,-0.0363080858320306,0.6705306897830998,0.7897885196374623,8714.92857142857,8926.514285714286,8358.0,8647.499999999998,9407.076686936156,27734.0,0.012720338919094076,0.007757686103176223,0.020579180755738564,0.004974032391094492,-0.14416911357383982,-0.15368247646381702,8591.766666666666,8739.64,9388.918
2018-03-28,7943.3,8137.8,8230.0,7708.6,7786.7,10179.2767289104,27005.0,-0.037345478204294014,-0.031730531665823625,-0.018012738853503185,-0.043144338764776746,0.0028378214668689505,-0.08831572195401916,8648.9,8811.228571428572,8272.771428571428,8486.742857142857,9059.698769353256,26338.571428571428,0.005123584058693017,-0.004371563166337482,-0.003119904777534258,-0.00766713362116535,-0.02146393910508404,-0.0207743899935559,8547.71111111111,8633.824999999999,9407.778
2018-03-29,7080.1,7786.7,8114.5,7728.3,7943.3,6642.3713826602,19158.0,-0.043144338764776746,-0.01403402187120295,0.002555587266170223,0.02011121527733195,-0.3474613610026882,-0.2905758192927236,8488.157142857144,8657.614285714286,8126.814285714286,8352.92857142857,8498.4225894218,24419.85714285714,-0.007487715699022782,-0.013086077777888585,-0.009966112368851063,-0.018837960674004357,0.0024168051970704057,-0.0029829025953494064,8473.611111111111,8566.994999999999,9413.104
2018-03-30,6804.0,7935.0,7975.0,6900.0,7080.1,20895.7091060505,50546.0,0.019045295182811728,-0.01719144740895928,-0.1071775164007609,-0.10867020004280337,2.145820656851317,1.638375613320806,8353.300000000001,8494.585714285715,7900.099999999999,8119.8714285714295,10057.031655897528,27479.85714285714,-0.018832255788343053,-0.017506404619129508,-0.017252001014123244,-0.01545197788111544,-0.0241156451932742,-0.028239572290317087,8270.066666666668,8458.775,9403.526
2018-03-31,6911.1,7084.8,7244.0,6550.0,6804.0,20857.6832803608,55667.0,-0.10714555765595457,-0.09166144200626958,-0.050724637681159424,-0.038996624341464114,-0.001819791111022373,0.10131365488861621,8121.128571428571,8253.028571428573,7655.099999999999,7818.042857142857,11668.5341903247,31461.285714285714,-0.015584114600882635,-0.01881820004758366,-0.028269197234640102,-0.028265545712198033,0.2903472692741163,0.22099449381661534,8039.400000000001,8361.375,9374.985999999999
2018-04-01,6810.0,6804.0,7199.7,6773.9,6911.1,9318.5783671005,27019.0,-0.03963414634146345,-0.006115405853119871,0.03418320610687009,0.015740740740740833,-0.5532304215265031,-0.514631648912282,7819.214285714285,7991.557142857143,7411.371428571429,7586.771428571429,12017.183733330414,32223.714285714286,-0.028171526414105173,-0.029071595692033787,-0.03177876649182335,-0.037203142041363324,0.2959283733010522,0.2419863494600063,7839.355555555555,8230.619999999999,9339.606000000002
2018-04-02,7054.7,6913.8,7037.0,6449.4,6810.0,13276.0728828407,31353.0,0.016137566137566228,-0.022598163812381,-0.047904456812176144,-0.014628640882059396,0.42468865526873123,0.1604056404752212,7587.942857142858,7757.128571428571,7137.171428571429,7353.285714285715,13045.737607271929,34338.42857142857,-0.03723522027394028,-0.031465747353448835,-0.030611638352971364,-0.028757494707325533,0.2571569055340151,0.199894366538855,7605.266666666666,8115.979999999999,9304.692000000001
2018-04-03,7414.8,6818.8,7134.9,6761.0,7054.7,8333.8172445701,20722.0,-0.013740634672683605,0.013912178485149918,0.04831457189816102,0.035932452276064675,-0.3722678899012716,-0.3390744107421937,7354.414285714286,7562.157142857142,6981.6,7198.557142857143,12786.215570356171,33067.142857142855,-0.028766942648573317,-0.029125317345946873,-0.03558181681940082,-0.029413704835008776,0.3344808928185433,0.25662289116615444,7441.344444444445,8011.65,9284.663999999999
2018-04-04,6790.4,7054.6,7529.7,7013.1,7414.8,9473.7563158705,27281.0,0.03458086466827015,0.05533364167682797,0.03728738352314753,0.051043984861156355,0.13678474555500086,0.3165235015925103,7199.671428571429,7462.114285714285,6882.242857142858,7145.428571428572,12685.426939921901,33106.57142857143,-0.029403899188399203,-0.02420269059037234,-0.019823712068056904,-0.019093627962423736,0.1855096671493474,0.09535675825477499,7326.944444444444,7973.6799999999985,9254.834
2018-04-05,6763.5,7410.1,7432.7,6699.0,6790.4,11284.4522643705,30472.0,0.05039265160320916,-0.012882319348712423,-0.04478761175514401,-0.08420995846145551,0.19112756209136506,0.11696785308456437,7145.871428571429,7364.714285714285,6735.2,6980.728571428573,13348.5813515948,34722.857142857145,-0.019128707349461465,-0.011764951541422113,-0.011923694585678228,-0.005638153158719009,0.20464494201908054,0.15319093304713638,7177.233333333334,7900.770000000001,9220.287999999999
2018-04-06,6616.2,6790.4,6935.8,6551.8,6763.5,11046.9911463603,26396.0,-0.08362910082185138,-0.06685322964736906,-0.02197342886998055,-0.003961475023562588,-0.021043211708197784,-0.1337621422945655,6982.357142857144,7216.257142857142,6685.457142857143,6935.5,11941.621643067629,31272.85714285714,-0.0057662801540349085,-0.011600422609637753,-0.018687008731580263,-0.02054117797854579,0.28158621674680245,0.2114114576724632,7063.544444444445,7826.395000000001,9165.764000000001
2018-04-07,6893.1,6763.6,6848.0,6505.0,6616.2,7304.3573463502,16738.0,-0.003946748350612483,-0.012658957870757548,-0.0071430751854452135,-0.021778664892437405,-0.33879214262276314,-0.365888771025913,6936.471428571429,7159.685714285713,6679.028571428571,6908.671428571428,10005.432223923257,25711.571428571428,-0.020434051011843923,-0.01869496292941058,-0.006514996227183069,-0.005582788690082822,-0.02796576447598539,-0.041751078844018456,6916.088888888889,7765.034999999999,9097.348
2018-04-08,7014.5,6613.9,7077.7,6602.2,6893.1,6684.7209198501,19825.0,-0.02213318351173943,0.033542640186915884,0.014942352036894757,0.04185181826426043,-0.08483106687129927,0.1844306368741786,6909.314285714287,7142.257142857144,6654.5,6906.099999999999,9629.166874316057,24683.85714285714,-0.005691363968223625,-0.007408893767194573,-0.0002890587277953248,-0.00312308019736472,-0.0761046718348055,-0.10849428254609406,6895.31111111111,7700.530000000001,9031.44
2018-04-09,6773.4,6885.0,7113.6,6878.6,7014.5,4464.73727071,10695.0,0.04098943134912836,0.0050722692400073655,0.041864832934476404,0.017611814713264007,-0.3320981796783643,-0.46052963430012606,6905.2,7153.2,6715.814285714286,6935.314285714286,8370.40464401167,21732.714285714286,-0.0031912264211201935,-0.001743458618618037,-0.0030377521663632295,0.0006070737345666512,-0.009190478312633516,-0.008628241719456833,6918.7,7620.745,8949.73
