date,year,month,day,open,high,low,close,volume,trades,open_yesterday,high_yesterday,low_yesterday,close_yesterday,volume_yesterday,trades_yesterday,open_1D_change,high_1D_change,low_1D_change,close_1D_change,volume_1D_change,trades_1D_change,open_average_7D,high_average_7D,low_average_7D,close_average_7D,volume_average_7D,trades_average_7D,open_%change_7D,high_%change_7D,low_%change_7D,close_%change_7D,volume_%change_7D,trades_%change_7D,moving_average_9,moving_average_20,moving_average_50
2022-04-10,2022,4,10,42781.7,43416.4,41805.4,42160.0,1121.27095145,15302,42282.6,42805.1,42111.0,42764.0,621.74608186,13343.0,-0.027310914704001488,-0.02646428027210257,-0.00035607463324316413,0.011385297971269637,-0.7222789903839532,-0.48926315789473684,44757.15714285714,45392.88571428571,43743.81428571428,44316.5,2007.8010460671428,23555.14285714286,-0.006315283424442922,-0.008438436281007631,-0.006769913649782379,-0.012692827841345036,0.13495523387809003,0.002900627152405958,44706.23333333333,44776.395000000004,41835.254
2022-04-11,2022,4,11,42164.9,42411.0,39240.0,39534.6,3303.8990908,31753,42781.7,43416.4,41805.4,42160.0,1121.27095145,15302.0,0.0118039098825522,0.014281008571408682,-0.007257011232219557,-0.014124029557571749,0.8034226256732233,0.1468185565465039,44321.885714285716,44817.385714285716,43206.58571428571,43707.44285714285,1989.9854709328572,22795.428571428572,-0.012691231876584956,-0.013714874816039549,-0.011367216094328543,-0.009575228207663418,0.1261078410470111,-0.01335525142105939,44244.899999999994,44833.68000000001,41876.538
2022-04-12,2022,4,12,39530.5,40683.4,39269.4,40078.7,2170.32737648,24269,42164.9,42411.0,39240.0,39534.6,3303.8990908,31753.0,-0.014417379393525609,-0.023157147990160443,-0.06136527816980586,-0.06227229601518025,1.9465662037596525,1.0750882237616,43713.41428571429,44177.81428571429,42361.87142857142,42695.65714285714,2188.9746843214284,23910.285714285714,-0.009513830541291544,-0.012415953494700307,-0.012090789412803489,-0.013447060273173772,0.2584062740039625,0.021413830839577312,43545.56666666667,44691.520000000004,41899.23
2022-04-13,2022,4,13,40078.7,41548.4,39598.0,41150.0,2414.27057701,24018,39530.5,40683.4,39269.4,40078.7,2170.32737648,24269.0,-0.062478507004641304,-0.04073471505034065,0.0007492354740061824,0.01376262817886098,-0.343101191400346,-0.23569426510880864,42701.04285714286,43248.52857142857,41489.357142857145,41924.15714285714,2230.03855946,24140.85714285714,-0.013430063490255186,-0.014047285149731002,-0.019562432633893696,-0.02293916895368255,0.4602425711703032,0.15193426297179422,42840.600000000006,44549.939999999995,41960.42
2022-04-14,2022,4,14,41150.0,41480.0,39600.0,39954.9,1895.26356688,20685,40078.7,41548.4,39598.0,41150.0,2414.27057701,24018.0,0.013867772985416194,0.021261743118815124,0.008367838571508468,0.026729908904230992,0.1123992643569034,-0.01034241213070175,41926.81428571429,42679.114285714284,40985.68571428571,41634.24285714285,1919.3476437871432,22423.0,-0.02294915884164788,-0.02078178108923539,-0.02016410052067292,-0.01748600809922975,0.4133283410190741,0.12598243703757178,42233.14444444445,44407.99,42018.294
2022-04-15,2022,4,15,39953.7,40890.3,39800.0,40569.9,1177.17180956,16024,41150.0,41480.0,39600.0,39954.9,1895.26356688,20685.0,0.026729908904230992,-0.0016462727806606514,5.050760139391208e-05,-0.029042527339003588,-0.214974665670148,-0.13877092180864348,41636.885714285716,42330.42857142857,40535.68571428571,41132.114285714284,1966.5030086900001,22213.571428571428,-0.01753950885717424,-0.012736802604850328,-0.011874792813309085,-0.0064434251381106445,0.22405961823539164,0.04008334603387626,41619.333333333336,44189.96,42072.39
2022-04-16,2022,4,16,40570.0,40708.8,40011.9,40381.0,589.46381724,12703,39953.7,40890.3,39800.0,40569.9,1177.17180956,16024.0,-0.029071688942891916,-0.014216489874638305,0.005050505050504972,0.015392354880127357,-0.3788875435948622,-0.2253323664491177,41134.58571428571,41890.65714285714,40203.4,40887.44285714285,1814.8499220057142,20770.571428571428,-0.006440301651952529,-0.007909866422915373,-0.010629610516632883,-0.011553133223056495,0.2874827647635613,0.07532014519539787,41329.38888888889,43991.055,42116.972
2022-04-17,2022,4,17,40381.1,40652.8,39556.0,39681.2,982.00936665,15246,40570.0,40708.8,40011.9,40381.0,589.46381724,12703.0,0.015425354848236816,-0.004438705512065155,0.0053241206030150146,-0.004656161341289988,-0.4992542189229555,-0.20725162256615082,40889.92857142857,41591.18571428571,39903.52857142857,40547.014285714286,1810.238169917143,20679.14285714286,-0.011553842610408704,-0.010096593468239832,-0.007822896762550722,-0.005452666139609518,0.17187795753435284,0.01750052241658489,40986.18888888889,43667.345,42139.922
2022-04-18,2022,4,18,39680.5,41067.3,38570.0,40811.3,2626.83895679,27165,40381.1,40652.8,39556.0,39681.2,982.00936665,15246.0,-0.004656149864431858,-0.0013756239437173745,-0.011394110252200051,-0.017329932393947756,0.6659366324603009,0.2001889317484058,40546.985714285714,41196.385714285716,39582.18571428571,40192.9,1790.3436578028573,20671.14285714286,-0.005448661245803232,-0.006950082788234486,-0.0070114403002281235,-0.007744303184260892,0.20373863917163826,0.05778788460638289,40697.14444444445,43294.509999999995,42151.142
2022-04-19,2022,4,19,40811.3,41825.8,40600.0,41506.2,1433.48126987,20860,39680.5,41067.3,38570.0,40811.3,2626.83895679,27165.0,-0.01734970072632991,0.010196099653652313,-0.024926686217008776,0.0284794814672944,1.6749632396594412,0.7817788272333728,40192.07142857143,41004.42857142857,39486.47142857143,40375.28571428572,1693.6207815157143,20015.714285714286,-0.00780009835251524,-0.009186744576109638,-0.007602454445939623,-0.00820228930374318,0.1840977829983636,0.0654122239209403,40480.17777777778,42963.065,42213.185999999994
2022-04-20,2022,4,20,41506.2,42235.7,40900.8,41369.9,1847.47895334,24598,40811.3,41825.8,40600.0,41506.2,1433.48126987,20860.0,0.02849762477791362,0.01846968269158178,0.05263157894736836,0.017027146893139777,-0.4542941941055588,-0.23210012884226028,40375.04285714286,41167.62857142858,39676.55714285715,40579.21428571428,1588.3570519999998,19528.714285714286,-0.008219001400058712,-0.004421994912707815,-0.002396941309825754,0.004762250336610342,0.14529735955547626,0.023510881559764996,40407.53333333334,42685.409999999996,42179.416
2022-04-21,2022,4,21,41370.0,42950.0,39800.6,40484.1,3322.74818736,32797,41506.2,42235.7,40900.8,41369.9,1847.47895334,24598.0,0.017027146893139777,0.009800171186205464,0.007408866995074037,-0.003283846750605779,0.2888057850295769,0.17919463087248322,40578.97142857143,41265.81428571429,39862.67142857143,40610.62857142858,1507.3868200471427,19611.571428571428,0.004777588854591992,0.004035776193281104,0.005014822043511701,0.005228610152935885,0.12941264488330298,0.024024329597843334,40611.455555555556,42477.69,42118.255999999994
2022-04-22,2022,4,22,40479.1,40791.3,39139.0,39715.9,2214.67239669,27687,41370.0,42950.0,39800.6,40484.1,3322.74818736,32797.0,-0.0032814374719920547,0.016912233016145084,-0.026899229354927168,-0.0214117027113917,0.7985310097053644,0.33331978209610535,40610.4,41475.81428571429,39891.32857142857,40686.22857142857,1711.3131944014287,21341.85714285714,0.005228927984266789,0.002398408774336867,0.004877826104021067,0.0009409307736734889,0.15461357640797063,0.05110105002686976,40656.5,42186.295,42049.488
2022-04-23,2022,4,23,39713.5,39958.4,39310.0,39435.6,813.96002029,16509,40479.1,40791.3,39139.0,39715.9,2214.67239669,27687.0,-0.021534928692289124,-0.05026076833527349,-0.01662286498193488,-0.01897535081674029,-0.33348172301626977,-0.1558069335609964,40685.45714285714,41461.67142857143,39796.9,40564.22857142857,1859.5275639914287,23008.0,0.0009415927876634969,0.005049623888166258,0.0010278636816894845,0.0020310485776180442,0.29940010146161533,0.11854257915611958,40497.15555555556,41880.659999999996,41994.505999999994
2022-04-24,2022,4,24,39439.3,39911.0,39015.8,39467.9,1138.59124375,14218,39713.5,39958.4,39310.0,39435.6,813.96002029,16509.0,-0.018913463985118173,-0.020418569645978435,0.004369043664886663,-0.0070576267943066595,-0.632469334287759,-0.40372738108137396,40563.1,41354.471428571436,39696.62857142857,40429.17142857142,1891.5984501414284,23551.714285714286,0.002018272823463896,-9.95587490673395e-05,-0.0020683320372304947,-0.002878623664791619,0.3058866472585571,0.12847478385442263,40439.455555555556,41531.270000000004,42000.468
2022-04-25,2022,4,25,39456.7,40614.5,38200.5,40438.5,4131.19598091,32601,39439.3,39911.0,39015.8,39467.9,1138.59124375,14218.0,-0.006904453145655687,-0.001186233683030391,-0.007484100737725652,0.0008190568927568531,0.3988294453876735,-0.13877279059906722,40428.55714285715,41248.5,39619.45714285714,40398.700000000004,1913.9672897271428,23404.85714285714,-0.0028872727241582457,-0.0023823964824835225,-0.0022047715998202593,-0.0032216901580797153,0.2868559164921565,0.10040681835224789,40317.01111111111,41173.81,42001.898
2022-04-26,2022,4,26,40438.4,40776.9,37672.0,38121.7,4450.89465927,34470,39456.7,40614.5,38200.5,40438.5,4131.19598091,32601.0,0.00044118430093820216,0.017626719450777983,-0.020896662377805963,0.02459213690112727,2.628339848551553,1.2929385286256858,40396.58571428571,41183.81428571429,39566.67142857143,40345.442857142865,2128.87543603,24181.428571428572,-0.003208458907190221,-0.0023553407309568103,-0.001646198812038202,-0.0006289774028361997,0.24869774691035262,0.05198371515975175,40323.399999999994,40921.775,42042.342000000004
2022-04-27,2022,4,27,38121.7,39446.8,37909.4,39249.9,3384.95426898,25789,40438.4,40776.9,37672.0,38121.7,4450.89465927,34470.0,0.024880438556696527,0.0039985719385933205,-0.01383489744898625,-0.057291937139112514,0.07738647109391761,0.0573295297690255,40343.31428571429,41033.97142857143,39148.385714285716,39861.94285714285,2559.9344916585715,26125.714285714286,-0.0006669039032947767,-0.0012938236170817147,-0.0010704811207235146,-0.001184312340860075,0.38489440532351143,0.1250065296443679,40150.12222222223,40668.89,42044.295999999995
2022-04-28,2022,4,28,39249.9,40349.8,38884.4,39752.8,3135.47777394,27554,38121.7,39446.8,37909.4,39249.9,3384.95426898,25789.0,-0.05728960591912646,-0.032618958282753185,0.006301762582289205,0.02959469278652338,-0.23948901780228316,-0.2518421816071946,39859.81428571429,40635.55714285715,38721.04285714286,39559.08571428571,2779.5738224642855,26295.85714285714,-0.0011836447920400759,-0.003361125153222923,-0.010565692034488459,-0.011801324345467545,0.4608487860662938,0.16635362373169443,39976.63333333333,40457.895000000004,42054.242
2022-04-29,2022,4,29,39749.8,39920.7,38131.8,38599.5,2451.16979,26059,39249.9,40349.8,38884.4,39752.8,3135.47777394,27554.0,0.02959469278652338,0.0228915906993723,0.02571921475940009,0.012812771497507036,-0.07370158507789104,0.06844003257202691,39556.94285714285,40264.1,38590.15714285714,39454.614285714284,2752.8209062614287,25546.85714285714,-0.011800323765220968,-0.009421000791645586,-0.010723849807743435,-0.007104390125877665,0.38537809994745664,0.1047769362345976,39781.811111111114,40331.405,42009.992
2022-04-30,2022,4,30,38597.5,38777.4,37608.7,37660.8,1090.27309591,18103,39749.8,39920.7,38131.8,38599.5,2451.16979,26059.0,0.012736338181753348,-0.010634501286251874,-0.019354805526123564,-0.029011792879998444,-0.2182467978652286,-0.05425709515859767,39452.75714285714,40139.72857142857,38446.27142857143,39295.12857142858,2786.6062481628574,25314.285714285714,-0.007103733728290191,-0.008566806836898842,-0.0032069292199823985,-0.0022151795246064176,0.26077344354984877,0.06693697201687211,39473.98888888889,40123.18,41993.265999999996
2022-05-01,2022,5,1,37660.7,38660.0,37399.4,38474.1,1633.98318627,21895,38597.5,38777.4,37608.7,37660.8,1090.27309591,18103.0,-0.028988825101006865,-0.0286392773673807,-0.013718208948961363,-0.02431896786227794,-0.5552029482584313,-0.3053071875359761,39293.32857142857,39971.01428571429,38203.22857142857,39041.58571428571,2826.0795446800003,25542.0,-0.002207838460569838,-0.0029059115441814687,-0.003597206440580782,-0.0036489569622147255,0.2772355757142832,0.08144409178864336,39160.28888888889,39898.219999999994,41971.84
2022-05-02,2022,5,2,38470.8,39169.4,38011.0,38499.9,2642.20787837,25583,37660.7,38660.0,37399.4,38474.1,1633.98318627,21895.0,-0.02427100200790211,-0.0030275366579503027,-0.0055652016687627315,0.021595398929390663,0.4986916511098449,0.2094680439706127,39039.24285714286,39792.3,37972.31428571429,38899.614285714284,2896.8498221828568,26638.714285714286,-0.003647175762839651,-0.004080298361524649,-0.0061810996711305,-0.006114862829067765,0.28827363086133,0.09550411943798591,39022.31111111111,39845.195,41965.622
2022-05-03,2022,5,3,38499.9,38645.1,37507.9,37727.9,1875.03601922,20456,38470.8,39169.4,38011.0,38499.9,2642.20787837,25583.0,0.021510487059454686,0.013176409725814908,0.016353203527329274,0.0006705809882492364,0.6170349245768803,0.1684402831696734,38898.4,39585.857142857145,37945.24285714286,38622.67142857143,2684.1372361057142,25636.14285714286,-0.00612811131458914,-0.004343341643656066,-0.0059069712327072255,-0.003146813966691507,0.3025396602502117,0.14525281009079732,38918.34444444444,39766.255,41979.852
2022-05-04,2022,5,4,37727.9,40029.8,37674.8,39682.8,3072.74719791,28648,38499.9,38645.1,37507.9,37727.9,1875.03601922,20456.0,0.0007564178545804712,-0.013385448845272152,-0.013235642314066931,-0.02005200013506525,-0.29035257423548166,-0.2004065199546574,38621.47142857143,39281.31428571429,37921.8,38566.41428571429,2316.1574303842854,23634.14285714286,-0.003118210920515357,-0.004979100175793648,-0.0005855618176879058,-0.006564179097102655,0.015210385396686954,-0.015389796402918725,38725.01111111112,39595.15,41940.626000000004
2022-05-05,2022,5,5,39677.6,39832.0,35407.0,36542.6,5103.89656374,38621,37727.9,40029.8,37674.8,39682.8,3072.74719791,28648.0,-0.02005200013506525,0.035831192052808936,0.004449729257036461,0.05181576499089546,0.6387670244266765,0.40046929996089164,38565.21428571428,39364.6,37888.28571428572,38628.25714285714,2271.5564202314285,24042.571428571428,-0.006564499592246221,-0.007462531716345858,-0.0004999539412708602,-0.0012441880965244742,-0.03732376393608437,-0.05220923207773057,38641.044444444444,39581.545,41947.774
2022-05-06,2022,5,6,36540.4,36647.0,35280.0,36017.4,2897.56279581,29119,39677.6,39832.0,35407.0,36542.6,5103.89656374,38621.0,0.051677935957209264,-0.004941318717555543,-0.060194081985836756,-0.07913252089066303,0.6610206551360727,0.3481220329516894,38626.31428571429,39290.62857142858,37391.514285714286,38169.65714285715,2552.759104488571,25623.571428571428,-0.00124484162309462,0.002316061188734445,-0.0007645301305926809,0.0019302507898143948,0.08814138495376701,0.04097812243199604,38465.58888888889,39380.18,41856.14599999999
2022-05-07,2022,5,7,36017.4,36105.9,34755.0,35463.0,1293.31044199,21149,36540.4,36647.0,35280.0,36017.4,2897.56279581,29119.0,-0.07906728229530002,-0.07996083550913835,-0.0035868613550992245,-0.014372266888508123,-0.43228418530356283,-0.24603195152896096,38167.82857142857,38822.95714285714,36984.11428571429,37800.78571428572,2616.52953389,26060.714285714286,0.0019099074012890777,-0.0016600687279695325,-0.013037858237055087,-0.011204790979924186,0.19310170498433327,0.08093269391480497,38106.42222222223,39162.0,41757.582
2022-05-08,2022,5,8,35463.1,35495.0,33700.0,34024.2,3717.25105101,29643,36017.4,36105.9,34755.0,35463.0,1293.31044199,21149.0,-0.014312924872196264,-0.014765192239473812,-0.014880952380952328,-0.015392560262539767,-0.5536557675781237,-0.2737044541364745,37799.24285714286,38441.31428571429,36576.44285714286,37486.81428571429,2645.534869044285,26495.85714285714,-0.011204895524004261,-0.011563830759810458,-0.010785294784051611,-0.009113430123996997,0.1625249353502855,0.053536285861895926,37629.77777777778,38951.090000000004,41631.34
2022-05-09,2022,5,9,34028.3,34214.1,30050.0,30075.5,11297.51359129,59841,35463.1,35495.0,33700.0,34024.2,3717.25105101,29643.0,-0.015389783826706083,-0.016919672408110653,-0.030355344554740316,-0.04057186363251852,1.8742140559000777,0.4016265544470188,37485.299999999996,37989.17142857143,36047.95714285714,36851.114285714284,2943.144564007143,27602.714285714286,-0.00910833834845989,-0.009581818598680902,-0.010951400988621749,-0.007838229038320115,0.16274596116175802,0.05805096206182473,37121.41111111111,38611.735,41467.464
2022-05-10,2022,5,10,30052.6,32648.6,29755.0,30999.9,10419.54135811,59593,34028.3,34214.1,30050.0,30075.5,11297.51359129,59841.0,-0.040458955928838636,-0.03608677278489936,-0.10830860534124631,-0.11605563099205851,2.0392118897162987,1.018722801335897,36850.65714285714,37281.271428571425,34910.67142857143,35647.62857142857,4179.61680871,32496.714285714286,-0.007839592894003313,-0.011566409420132382,-0.014492849972332831,-0.016719266547164286,0.359249161846077,0.08550217784416846,36278.600000000006,38040.2,41243.193999999996
2022-05-11,2022,5,11,30999.9,32132.0,27700.0,28994.1,14865.74600975,78783,30052.6,32648.6,29755.0,30999.9,10419.54135811,59593.0,-0.1168351048979821,-0.04575598948971327,-0.009816971713810352,0.030735981114196065,-0.07771375764105182,-0.004144315770124196,35643.9,36424.62857142858,33803.11428571429,34686.485714285714,5400.260428551429,38087.71428571428,-0.016692370463759505,-0.018604006921662992,-0.03230167981070077,-0.03339443968720825,0.5624172997231368,0.20697110901077181,35448.13333333333,37521.7,41042.905999999995
2022-05-12,2022,5,12,28998.2,30075.9,25332.8,28943.4,12160.55241802,73670,30999.9,32132.0,27700.0,28994.1,14865.74600975,78783.0,0.031521399146829276,-0.015823036822405823,-0.06906402285330193,-0.06470343452720828,0.4267178850611615,0.32201768664104846,34682.75714285714,35296.37142857142,32378.14285714286,33159.52857142857,7084.974544528572,45249.857142857145,-0.0334911594284113,-0.023228369870868865,-0.031813298296378405,-0.02613901379445663,0.5927942735223412,0.23500856675141943,34391.933333333334,36947.2,40775.232
2022-05-13,2022,5,13,28943.5,30966.0,28684.5,29222.6,4289.72165684,36428,28998.2,30075.9,25332.8,28943.4,12160.55241802,73670.0,-0.06457117603605178,-0.06398916967509016,-0.0854584837545127,-0.0017486316181567485,-0.18197496378289701,-0.06489978802533547,33157.12857142858,33902.642857142855,30938.971428571425,32073.928571428572,8093.068237997142,50256.857142857145,-0.026123530959569225,-0.030607545424470972,-0.042315262883569606,-0.04278461372561431,0.5625015393272674,0.22380119342001326,33415.87777777777,36408.575,40495.894
2022-05-14,2022,5,14,29232.8,30264.0,28600.5,30048.2,2749.78304312,30315,28943.5,30966.0,28684.5,29222.6,4289.72165684,36428.0,-0.001886323978729787,0.029595124335431322,0.1323067327733216,0.00964641334466565,-0.6472428628749367,-0.5055246368942582,32071.85714285714,33091.07142857143,29996.757142857143,31103.242857142854,8291.948075287144,51301.0,-0.042730546958606515,-0.039042952704118776,-0.045924463136237596,-0.03172977240097056,0.4420735937674146,0.16479807613758113,32253.633333333335,35897.925,40200.566
2022-05-15,2022,5,15,30051.7,31390.0,29452.6,31296.9,1579.87172232,24094,29232.8,30264.0,28600.5,30048.2,2749.78304312,30315.0,0.009995335740321742,-0.02267002518891692,-0.0029284108142028087,0.02825210624653529,-0.35898334132345255,-0.16781047545843852,31102.62857142857,32256.514285714286,29117.542857142857,30329.7,8500.015589734287,52610.42857142857,-0.03170469577052505,-0.02339210129775168,-0.02651109254646319,-0.028298532367660018,0.41136521125721837,0.12772769251396726,31532.033333333333,35426.94,39915.22
2022-05-16,2022,5,16,31294.5,31294.5,29060.0,29826.1,3703.174505,28913,30051.7,31390.0,29452.6,31296.9,1579.87172232,24094.0,0.028013053829944567,0.03720592122653987,0.029793185433821145,0.041556565784306665,-0.4254558641370404,-0.2052119412831931,30329.571428571428,31670.085714285717,28510.77142857143,29940.085714285717,8194.675685635715,51817.71428571428,-0.02823208711159391,-0.024521363147672122,-0.024803586608356114,-0.022063580009220724,0.43917555786502854,0.14285540375368663,31007.533333333333,34969.86,39650.198000000004
2022-05-17,2022,5,17,29826.1,30742.0,29403.0,30408.3,2810.86074049,23704,31294.5,31294.5,29060.0,29826.1,3703.174505,28913.0,0.041355397531587235,-0.0030423701815864845,-0.01332989277686858,-0.04699506979924539,1.343971635597089,0.20000830082178145,29939.028571428575,31253.0,28369.342857142856,29904.457142857143,7109.77010188,47399.42857142857,-0.02203168173207239,-0.01678913548557919,-0.01621093946713305,-0.010330947235388552,0.11065128357401167,0.05616419007794211,30381.211111111108,34555.08,39309.616
2022-05-18,2022,5,18,30408.4,30653.1,28589.1,28664.3,4177.51533145,26075,29826.1,30742.0,29403.0,30408.3,2810.86074049,23704.0,-0.04692198309607121,-0.01765485948010037,0.011803165863730314,0.01951981653652335,-0.2409591455399156,-0.1801611731746965,29906.67142857143,30980.628571428573,28319.057142857142,29819.942857142854,6022.815727934286,42272.42857142857,-0.01034391695201155,-0.01206850654224878,-0.002642551957936231,-0.00046515277927239307,0.01133124727126741,-0.06079502428121727,29979.444444444445,34113.0,38975.024
2022-05-19,2022,5,19,28657.6,30503.7,28649.2,30280.7,3722.85334692,25266,30408.4,30653.1,28589.1,28664.3,4177.51533145,26075.0,0.01952316930473663,-0.0028918092511873716,-0.027680848892970178,-0.057352762239257005,0.48620501587772,0.10002531218359767,29822.17142857143,30769.35714285714,28446.071428571428,29772.828571428574,4495.925631034285,34742.71428571428,-0.0003563281231671362,-0.008054059398018367,0.00044603912456957814,-0.0020674620046542097,-0.011989522428570274,-0.08594028962472759,29822.644444444442,33558.575,38599.506
2022-05-20,2022,5,20,30283.7,30721.2,28700.1,29167.5,3717.55661319,24027,28657.6,30503.7,28649.2,30280.7,3722.85334692,25266.0,-0.05757619605109121,-0.004873895299333464,0.002102199789430381,0.05639070202307406,-0.10883550351260796,-0.031025886864813,29773.514285714286,30830.471428571425,28919.842857142856,29963.87142857143,3290.5400494485716,27827.85714285714,-0.0020703609577517996,-0.006206741173558588,0.006357921118902686,-0.001017365963518313,-0.003491360883347624,-0.11765348597579199,29742.73333333333,33142.634999999995,38263.934
2022-05-21,2022,5,21,29161.6,29606.3,28927.3,29403.5,1030.06024928,13342,30283.7,30721.2,28700.1,29167.5,3717.55661319,24027.0,0.05674236502707841,0.007130282555886769,0.001776663920807442,-0.03676269042657532,-0.0014227618539909281,-0.0490382331987651,29964.971428571425,30795.5,28922.071428571428,29956.0,3208.80218607,26056.285714285714,-0.0010710781027574326,0.0022382980229780835,0.01886659019660884,0.0072882531280860875,0.006957133440979384,-0.1128143572385745,29762.0,32717.97,37936.797999999995
2022-05-22,2022,5,22,29394.4,30500.0,29225.7,30268.0,1862.49212439,15723,29161.6,29606.3,28927.3,29403.5,1030.06024928,13342.0,-0.03705293606791782,-0.03629090009504843,0.007916348723523647,0.008091197394360261,-0.7229200906785613,-0.4447080367919424,29954.8,30701.542857142857,28968.757142857143,29863.899999999998,2963.127501235714,23631.571428571428,0.00730444889807231,-0.0009709650883854242,0.00021943750339253093,0.0006583811607659497,0.09921714787254307,-0.04760201385350406,29813.12222222222,32264.439999999995,37598.628
2022-05-23,2022,5,23,30264.4,30630.7,28829.5,29070.0,3028.92781142,22623,29394.4,30500.0,29225.7,30268.0,1862.49212439,15723.0,0.007983101064413578,0.03018614281419829,0.010315515101651407,0.029401261754552932,0.8081390148701106,0.17845900164892825,29860.899999999998,30574.399999999998,28936.342857142856,29716.914285714283,3003.501844388572,22435.714285714286,0.0005832672111809442,-0.0029168043606899252,0.0017686888659248817,-0.002221748675259055,0.0472261836789561,-0.0871588083297189,29929.277777777777,31852.845,37287.416
2022-05-24,2022,5,24,29070.0,29819.7,28635.3,29631.8,2806.17199551,18978,30264.4,30630.7,28829.5,29070.0,3028.92781142,22623.0,0.029597474348855624,0.004285245901639367,-0.013556561519484589,-0.03957975419585036,0.6262768425998197,0.4388475481778287,29713.742857142857,30479.571428571428,28903.414285714283,29608.899999999998,2907.180888162857,21537.14285714286,-0.00227815461246634,-0.003919629848167294,-0.0010138354672422237,-0.003958220679509588,0.22345402353712052,-0.03234867362513013,29820.588888888888,31419.95,36940.348
2022-05-25,2022,5,25,29628.0,30188.9,29309.0,29520.3,2831.26904556,19081,29070.0,29819.7,28635.3,29631.8,2806.17199551,18978.0,-0.03946551063295489,-0.026476704743933377,-0.006736155673875754,0.01932576539387676,-0.07354279460545121,-0.16111921495822834,29605.728571428568,30347.814285714285,28793.742857142854,29497.971428571433,2906.511067451429,20862.0,-0.003957857924285142,-0.002872827550563601,-0.0010462167161873679,-0.002898889879024583,0.12092619596608208,0.0017712188543051852,29635.57777777778,30917.4,36600.642
2022-05-26,2022,5,26,29519.4,29854.0,27505.0,29186.9,4963.14828585,29306,29628.0,30188.9,29309.0,29520.3,2831.26904556,19081.0,0.019195046439628438,0.012381076939070423,0.023526905602525572,-0.003762849371283572,0.008943518105859471,0.005427336916429493,29494.242857142857,30281.5,28896.58571428571,29620.257142857143,2714.190169467143,19862.85714285714,-0.0028926475724113825,-0.0041330911596826015,-0.0036946912215596634,-0.0029266114708312385,0.1448428175281484,0.00449149859951492,29601.600000000002,30566.284999999996,36281.46400000001
2022-05-27,2022,5,27,29165.9,29386.5,28250.0,28580.0,4411.45476634,29965,29519.4,29854.0,27505.0,29186.9,4963.14828585,29306.0,-0.003665451599837888,-0.011093481378917414,-0.061551059401549035,-0.01129392316473743,0.7529765649199662,0.5358733818982233,29617.35714285714,30188.685714285715,28733.12857142857,29464.0,2891.375160742857,20440.0,-0.0029395222674268385,-0.0019512502753600597,0.0036207022777968723,0.00472909036745068,0.07666260356073976,-0.009022497867223391,29465.88888888889,30224.76,36001.614
2022-05-28,2022,5,28,28580.0,29229.0,28500.1,29020.0,1175.24284997,15126,29165.9,29386.5,28250.0,28580.0,4411.45476634,29965.0,-0.01197517564720152,-0.015659543109801,0.0270859843664788,-0.020793575199832826,-0.11115797629558755,0.022486862758479553,29457.67142857143,29998.014285714286,28668.82857142857,29380.071428571428,2990.503468335715,21288.285714285714,0.004762012654180779,-0.002839762572443481,-0.005472620463771616,-0.004940141802236675,0.1997786133368218,0.07196311195606751,29456.522222222222,29880.609999999997,35703.818
2022-05-29,2022,5,29,29020.1,29555.0,28820.0,29450.4,1292.41650634,15261,28580.0,29229.0,28500.1,29020.0,1175.24284997,15126.0,-0.020088528041308562,-0.005359603899749876,0.008853097345132621,0.015395381385584272,-0.7335929047856814,-0.49521107959285837,29374.585714285717,29944.114285714288,28607.8,29325.285714285714,3011.2438398628574,21543.14285714286,-0.005054778870716354,-0.006095451953256019,-0.0018570032572471362,-0.0026588396269877474,0.18410215413087944,0.08218098280710247,29316.444444444445,29630.4,35438.566
2022-05-30,2022,5,30,29450.5,32186.4,29281.8,31711.7,5654.09722483,31318,29020.1,29555.0,28820.0,29450.4,1292.41650634,15261.0,0.01539888033589909,0.011153306647507577,0.011224522019221084,0.014831150930392889,0.09970165432020384,0.008925029750099123,29321.114285714288,29809.114285714288,28549.842857142856,29208.485714285718,2929.8044658557146,21477.14285714286,-0.0026312920097721743,-0.001676695353927655,-0.0017231820255887115,-0.001615384771098603,0.18257746640129086,0.0749662624069716,29347.87777777778,29599.145,35172.294
2022-05-31,2022,5,31,31710.4,32400.0,31183.7,31780.9,3470.77076865,30831,29450.5,32186.4,29281.8,31711.7,5654.09722483,31318.0,0.014831099823915173,0.08903400439857889,0.016023594725884882,0.07678333740798093,3.3748259149381052,1.0521590983552849,29204.84285714286,30031.35714285714,28614.457142857143,29585.87142857143,3304.8286677714286,22719.285714285714,-0.00157189497098853,-0.004395671949169185,-0.0015933238945073289,-0.0036968291745500376,0.08137212917987557,0.05074712356428173,29604.344444444447,29634.734999999997,34963.328
2022-06-01,2022,6,1,31781.0,31929.0,29328.6,29790.0,5171.21778074,31383,31710.4,32400.0,31183.7,31780.9,3470.77076865,30831.0,0.07673553929474886,0.006636343300275849,0.06495160816616474,0.002182159896820357,-0.3861494363046871,-0.015550162845647919,29582.04285714286,30399.971428571433,28978.514285714286,29892.885714285712,3399.7713496485717,24412.571428571428,-0.0036813770459800227,0.007711293550393604,0.002632412711974024,0.01292646962599729,0.4740219966567735,0.13836305930391832,29772.444444444445,29774.075,34808.254
